interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
1000.00,1500.00,d2,0,,0,0,135280974#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280974#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280974#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280974#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280975#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280975#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280975#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280975#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280975#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280976#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280976#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280976#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280976#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280977#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280977#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280977#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280977#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280977#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280978#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280978#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280978#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280978#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280978#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280979#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280979#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280979#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280979#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280980,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280982,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280983#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280983#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280983#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280984#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280984#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280984#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#5,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280985#6,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280986#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280986#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280987#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280987#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280988#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280988#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280989,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280994#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280994#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280994#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280995#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280995#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280995#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280995#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280995#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280995#5,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280996,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280997#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280997#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280998#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280998#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135280998#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135335110,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135335116,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135335117#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135335117#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135337161,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135337749,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135337750,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135337751,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135337753,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349589,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349594#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349594#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349599,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349703#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349703#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349703#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349705#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135349705#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566281,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566283,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566284,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566285,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566286,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566287,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566289,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566290,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566291,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566292,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566293,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,0.42,1,0,135566294,0,0,1,0.20,24.19,23.12,4.78,23.28,0.00
1000.00,1500.00,d2,0,,0,0,135566295#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566295#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135566297,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135577332,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135577350,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135577365,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135577372,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778344#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778344#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778344#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778344#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778344#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778361#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778361#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778367,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778388,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778482#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778482#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778482#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778482#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778500#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778500#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,135778500#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,138201580,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604734,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604737,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604743,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604761,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604765#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604765#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604767#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604767#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604767#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604767#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,139604767#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140457653,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140457654,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140559616,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140559627,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#5,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#6,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592832#7,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592833,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592834,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592836,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592838,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592840,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592841,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592843,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592844,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592846#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592846#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592846#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592848#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592848#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592853#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592853#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592855#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592855#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592855#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592855#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592858#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592858#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592859,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592863#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592863#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140592863#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610873#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610873#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610873#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610884#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610884#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610884#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140610884#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792770,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792772,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792774#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792774#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792776,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792778,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792779,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140792811,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140925183#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140925183#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140925183#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140925183#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,140925183#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,141697908,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,141697909,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,141912548,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,1.39,0,6,142286093#0,0,0,6,0.58,13.74,82.44,9.00,10.32,15.00
1000.00,1500.00,d2,0,52.79,0,6,142286093#1,0,0,6,1.01,0.88,5.28,5.91,0.04,0.00
1000.00,1500.00,d2,0,88.03,0,18,142286105,2,2,18,19.86,41.28,764.57,0.54,27.50,622.00
1000.00,1500.00,d2,0,5.10,0,31,142286124,4,4,31,1.23,10.64,329.71,12.63,10.24,0.00
1000.00,1500.00,d2,0,4.09,0,18,142286136#0,2,2,18,0.81,2.26,40.74,11.01,1.85,0.00
1000.00,1500.00,d2,1,3.17,0,18,142286136#1,3,3,19,0.77,11.92,229.19,12.56,11.52,0.00
1000.00,1500.00,d2,0,4.61,1,24,142286136#10,3,3,27,1.06,5.53,143.15,12.14,5.10,0.00
1000.00,1500.00,d2,0,5.44,0,28,142286136#11,1,1,29,1.14,2.49,71.68,12.60,2.10,0.00
1000.00,1500.00,d2,0,5.26,0,29,142286136#12,0,0,29,1.13,2.72,78.98,12.87,2.33,0.00
1000.00,1500.00,d2,0,6.61,0,29,142286136#13,2,2,29,1.15,1.31,37.85,12.58,0.91,0.00
1000.00,1500.00,d2,0,13.30,0,29,142286136#14,4,4,29,3.01,11.78,341.55,4.78,5.87,184.00
1000.00,1500.00,d2,0,239.26,0,29,142286136#15,0,0,29,6.68,6.06,175.86,1.07,5.42,146.00
1000.00,1500.00,d2,0,138.16,0,29,142286136#16,0,0,29,1.33,0.48,13.82,10.91,0.02,0.00
1000.00,1500.00,d2,0,4.94,0,29,142286136#17,1,1,31,1.16,7.21,212.91,12.66,6.82,0.00
1000.00,1500.00,d2,2,6.14,2,32,142286136#18,1,1,31,1.39,4.58,152.64,11.95,4.11,0.00
1000.00,1500.00,d2,0,27.88,0,30,142286136#19,4,4,29,6.81,28.33,847.31,2.32,27.35,612.00
1000.00,1500.00,d2,0,20.51,0,19,142286136#2,0,0,17,4.96,21.29,384.00,1.99,20.18,283.00
1000.00,1500.00,d2,0,7.33,0,29,142286136#3,0,0,29,1.42,2.26,65.41,10.13,1.82,0.00
1000.00,1500.00,d2,0,8.94,0,29,142286136#4,0,0,29,1.18,0.87,25.20,12.24,0.46,0.00
1000.00,1500.00,d2,2,5.08,0,30,142286136#5,1,1,26,1.19,6.85,200.29,12.25,6.42,0.00
1000.00,1500.00,d2,0,5.73,0,27,142286136#6,2,2,27,1.11,1.84,49.79,12.14,1.44,0.00
1000.00,1500.00,d2,2,12.27,0,28,142286136#7,2,2,25,2.58,14.73,400.28,4.77,7.25,197.00
1000.00,1500.00,d2,0,206.96,0,25,142286136#8,1,1,25,12.91,9.23,227.66,0.78,8.23,189.00
1000.00,1500.00,d2,0,116.16,0,24,142286136#9,0,0,24,1.12,0.48,11.62,10.74,0.02,0.00
1000.00,1500.00,d2,0,8.08,0,14,147478947,0,0,14,1.78,1.08,15.15,8.08,0.40,0.00
1000.00,1500.00,d2,0,,0,0,147702304#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#1,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#10,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#2,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#3,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#4,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#5,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#6,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#7,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#8,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,,0,0,147702304#9,0,0,0,,,0.00,,,
1000.00,1500.00,d2,0,0.21,1,0,147702311#0,0,0,1,0.10,11.48,10.95,9.69,11.12,0.00
1000.00,1500.00,d2,0,0.20,0,1,147702311#1,0,0,1,0.07,1.29,1.29,14.00,0.94,0.00
1000.00,1500.00,d2,0,0.26,0,1,147702311#2,0,0,1,0.11,4.29,4.29,8.80,3.44,0.00
1000.00,1500.00,d2,0,0.30,0,2,147702311#3,0,0,2,0.15,12.89,25.79,13.61,12.56,0.00
1000.00,1500.00,d2,0,0.45,0,2,147702311#4,0,0,2,0.20,5.27,10.54,9.77,4.52,0.00
1000.00,1500.00,d2,1,1.06,2,4,147702311#5,0,0,5,0.52,20.73,123.13,11.46,20.07,0.00
1000.00,1500.00,d2,0,4.92,0,22,147702314#0,0,0,23,1.75,1.37,30.61,12.71,0.98,0.00
1000.00,1500.00,d2,0,4.70,0,23,147702314#1,0,0,23,1.89,2.12,48.84,12.13,1.69,0.00
1000.00,1500.00,d2,0,41.46,0,36,147702314#10,0,0,26,20.55,56.50,1769.38,1.60,55.48,1445.00
1000.00,1500.00,d2,0,72.85,0,24,147702314#11,0,0,19,36.11,62.38,1340.43,0.67,60.99,1216.00
1000.00,1500.00,d2,0,33.42,0,19,147702314#12,0,0,18,15.73,8.31,154.41,1.71,7.71,127.00
1000.00,1500.00,d2,0,112.45,0,18,147702314#13,0,0,16,55.43,44.76,758.48,0.41,43.34,714.00
1000.00,1500.00,d2,0,105.45,0,16,147702314#14,0,0,13,52.33,80.90,1174.19,0.34,78.54,1114.00
1000.00,1500.00,d2,0,119.11,0,13,147702314#15,0,0,6,57.11,347.58,3323.23,0.17,335.42,3155.00
1000.00,1500.00,d2,0,130.43,0,5,147702314#16,0,0,4,61.93,569.40,2059.52,0.06,520.43,1981.00
1000.00,1500.00,d2,0,200.00,0,3,147702314#17,0,0,2,73.30,172.27,446.33,0.03,60.29,441.00
1000.00,1500.00,d2,0,20.75,0,23,147702314#2,0,0,24,9.91,12.98,305.05,2.65,12.26,169.00
1000.00,1500.00,d2,0,6.25,0,32,147702314#3,0,0,32,2.78,4.45,142.82,11.41,4.04,0.00
1000.00,1500.00,d2,0,6.44,0,33,147702314#4,0,0,34,2.80,3.17,106.68,12.03,2.75,0.00
1000.00,1500.00,d2,0,6.87,0,34,147702314#5,0,0,34,2.86,2.50,85.04,11.89,2.08,0.00
1000.00,1500.00,d2,1,6.82,0,36,147702314#6,0,0,35,3.07,4.53,162.99,11.65,4.10,0.00
1000.00,1500.00,d2,0,32.31,0,35,147702314#7,0,0,36,15.62,16.50,584.18,2.49,15.87,384.00
1000.00,1500.00,d2,1,8.86,1,43,147702314#8,0,0,42,4.17,7.97,350.40,10.55,7.52,23.00
1000.00,1500.00,d2,0,17.23,0,42,147702314#9,0,0,37,8.15,8.42,333.47,5.19,7.92,165.00
1000.00,1500.00,d2,2,3.14,0,16,147702324#0,0,0,14,1.21,1.64,26.05,13.17,1.26,0.00
1000.00,1500.00,d2,0,2.39,0,14,147702324#1,0,0,15,1.10,4.90,70.61,13.08,4.51,0.00
1000.00,1500.00,d2,0,3.03,0,16,147702324#2,0,0,16,1.24,2.16,34.60,12.88,1.78,0.00
1000.00,1500.00,d2,0,18.23,0,16,147702324#3,0,0,14,8.91,24.80,386.59,1.91,23.71,277.00
1000.00,1500.00,d2,1,5.41,1,31,147702327,6,6,31,1.32,15.98,510.88,12.14,15.54,0.00
1000.00,1500.00,d2,1,158.74,1,37,147702329#0,0,0,26,37.55,272.17,8362.27,0.41,254.68,7458.00
1000.00,1500.00,d2,0,260.20,0,26,147702329#1,1,1,26,63.46,35.15,901.61,0.34,33.66,835.00
1000.00,1500.00,d2,0,0.88,1,4,147702341#0,0,0,5,0.43,13.51,67.13,11.61,13.13,0.00
1000.00,1500.00,d2,0,3.04,0,5,147702341#1,0,0,5,0.38,0.51,2.55,13.08,0.13,0.00
1000.00,1500.00,d2,0,0.98,0,6,147702341#10,0,0,7,0.46,8.90,54.75,13.15,8.53,0.00
1000.00,1500.00,d2,0,1.68,0,9,147702341#11,0,0,9,0.79,9.03,81.26,11.28,8.36,0.00
1000.00,1500.00,d2,0,45.73,0,7,147702341#12,0,0,7,0.88,0.65,4.57,7.96,0.03,0.00
1000.00,1500.00,d2,0,1.99,0,9,147702341#13,0,0,9,0.78,2.03,18.27,11.51,1.65,0.00
1000.00,1500.00,d2,0,1.93,0,9,147702341#14,0,0,9,0.67,1.20,10.77,13.50,0.83,0.00
1000.00,1500.00,d2,0,1.50,0,9,147702341#15,0,0,9,0.66,2.84,25.54,13.74,2.47,0.00
1000.00,1500.00,d2,0,1.37,0,9,147702341#16,0,0,9,0.65,6.17,55.50,13.94,5.81,0.00
1000.00,1500.00,d2,1,1.40,0,9,147702341#17,0,0,8,0.65,4.81,43.18,13.83,4.44,0.00
1000.00,1500.00,d2,1,1.35,0,8,147702341#18,0,0,7,0.59,2.83,22.68,13.66,2.47,0.00
1000.00,1500.00,d2,0,1.43,0,7,147702341#19,0,0,7,0.52,1.37,9.60,13.43,1.00,0.00
1000.00,1500.00,d2,0,26.27,0,6,147702341#2,0,0,6,0.50,0.44,2.63,11.88,0.02,0.00
1000.00,1500.00,d2,0,14.00,0,7,147702341#20,0,0,7,0.51,0.39,2.73,13.82,0.03,0.00
1000.00,1500.00,d2,2,1.55,0,7,147702341#21,0,0,4,0.65,3.39,20.45,9.28,2.68,0.00
1000.00,1500.00,d2,0,1.46,0,6,147702341#3,0,0,6,0.65,5.52,33.12,9.15,4.72,0.00
1000.00,1500.00,d2,5,2.17,1,11,147702341#4,0,0,7,1.03,11.07,132.35,11.47,10.59,0.00
1000.00,1500.00,d2,0,23.11,0,6,147702341#5,0,0,6,0.44,0.39,2.31,13.50,0.01,0.00
1000.00,1500.00,d2,0,2.51,0,6,147702341#6,0,0,6,0.45,0.57,3.44,13.50,0.20,0.00
1000.00,1500.00,d2,0,1.39,1,7,147702341#7,0,0,8,0.65,6.95,55.17,12.16,6.51,0.00
1000.00,1500.00,d2,0,1.50,0,9,147702341#8,0,0,9,0.69,5.76,51.85,12.85,5.39,0.00
1000.00,1500.00,d2,3,2.16,1,11,147702341#9,0,0,10,1.03,13.26,161.07,11.61,12.61,0.00
1000.00,1500.00,d2,0,97.48,0,11,147702349#0,0,0,11,1.87,0.89,9.75,5.87,0.04,0.00
1000.00,1500.00,d2,0,1.53,0,10,147702349#1,0,0,10,0.70,4.29,42.85,14.23,4.00,0.00
1000.00,1500.00,d2,2,1.02,0,10,147702349#2,0,0,9,0.49,7.43,76.24,20.84,7.20,0.00
1000.00,1500.00,d2,0,21.56,0,9,147702349#3,0,0,9,0.41,0.24,2.16,21.70,0.01,0.00
1000.00,1500.00,d2,2,1.63,3,11,147702349#4,0,0,13,0.79,13.17,188.52,17.95,12.74,0.00
1000.00,1500.00,d2,2,1.86,1,10,147702353,7,7,9,0.22,7.03,76.79,12.43,6.64,0.00
1000.00,1500.00,d2,0,,0,0,147702357#0,0,0,0,,,0.00,,,
1000.00,1500.00,d2,1,1.40,0,6,147702357#1,0,0,5,0.63,7.99,47.95,9.21,7.40,0.00
1000.00,1500.00,d2,0,0.80,0,4,147702357#10,0,0,4,0.34,3.11,12.45,11.58,2.73,0.00
1000.00,1500.00,d2,0,0.84,0,4,147702357#11,0,0,4,0.31,1.45,5.81,12.96,1.07,0.00
1000.00,1500.00,d2,0,6.19,0,4,147702357#12,0,0,4,0.31,0.43,1.70,13.05,0.04,0.00
1000.00,1500.00,d2,0,28.48,0,4,147702357#13,0,0,4,0.31,0.39,1.57,13.05,0.01,0.00
1000.00,1500.00,d2,0,15.74,0,4,147702357#14,0,0,4,0.30,0.39,1.57,13.21,0.02,0.00
1000.00,1500.00,d2,0,1.11,0,4,147702357#15,0,0,4,0.51,7.14,28.57,7.92,6.24,5.00
1000.00,1500.00,d2,0,1.42,1,7,147702357#2,0,0,7,0.67,13.01,92.39,10.39,12.21,0.00
1000.00,1500.00,d2,0,1.71,0,9,147702357#3,0,0,9,0.81,12.07,108.63,10.96,11.29,1.00
1000.00,1500.00,d2,1,2.38,0,14,147702357#4,0,0,13,1.13,10.90,152.60,12.22,10.44,0.00
1000.00,1500.00,d2,1,2.83,1,16,147702357#5,0,0,15,1.36,10.68,180.16,12.37,10.28,0.00
1000.00,1500.00,d2,0,4.68,0,15,147702357#6,0,0,15,2.00,3.95,59.19,7.68,3.18,2.00
1000.00,1500.00,d2,0,1.26,0,7,147702357#7,0,0,7,0.55,3.34,23.37,12.64,2.98,0.00
